Date,Article,Detail,Ref,Qty/Pk,Price,Qty,Stock,Staff
31/05/2018 15:10,NEUROGESIC CREAM B/S.,CASH,781,1,850,-1,43PCS,pharmacist
31/05/2018 15:10,CALCIMAX CAPLET,CASH,781,1,350,-1,12PCS,pharmacist
31/05/2018 15:10,CATAFLAM TAB (SACHETS),CASH,781,1,700,-1,43PCS,pharmacist
31/05/2018 15:14,CYPRON CAPSULE,CASH,780,1,250,-1,22PCS,bello
31/05/2018 15:14,RE-VIVE CAPSULE AK47,CASH,782,1,"4,300",-1,1PCS,pharmacist
31/05/2018 15:16,DIVINE TAB,CASH,783,1,100,-1,33PCS,bello
31/05/2018 15:27,DIP SEA CODLIVER OIL 1000MG,CASH,784,1,300,-1,30PCS,bello
31/05/2018 15:27,MILICAP CAP,CASH,784,1,250,-1,40PCS,bello
31/05/2018 15:28,CARZEPIN 200MG,CASH,785,1,350,-4,104PCS,bello
31/05/2018 15:34,NATURES FIELD VITAMIN E 1000IU X00 SACHET,CASH,788,1,550,-1,8PCS,bello
31/05/2018 15:34,LINCOMYCIN 500MG CAPSULE,CASH,788,1,400,-2,27PCS,bello
31/05/2018 15:35,COARTEM DS 80/480,CASH,786,1,"1,700",-1,3PCS,bello
31/05/2018 15:35,PIRITON EXPECTORANT CHILD,CASH,787,1,"1,100",-1,14PCS,bello
31/05/2018 15:41,CYPRIGOLD SYRUP 200ML,CASH,790,1,350,-1,-3PCS,bello
31/05/2018 15:42,DE DEON B/S,CASH,789,1,"1,500",-1,10PCS,bello
31/05/2018 15:42,HYPROMELLOSE EYE DROP,CASH,789,1,"1,200",-1,4PCS,bello
31/05/2018 15:43,ANTALLERGE  EYE  DROP.,CASH,791,1,600,-1,39PCS,bello
31/05/2018 15:43,RELCER GEL SUSPENSION,CASH,791,1,600,-1,7PCS,bello
31/05/2018 15:48,CYPRIVITE SYRUP B/S,CASH,793,1,350,-1,15PCS,bello
31/05/2018 15:51,IVYMOICELL EYEDROP,CASH,792,1,900,-1,17PCS,bello
31/05/2018 15:53,CHLORAMPHENICOL EYE OINTMENT,CASH,794,1,200,-1,37PCS,bello
31/05/2018 15:56,BUNTO CAPSULE,CASH,795,1,200,-1,52PCS,bello
31/05/2018 15:56,LOXAGYL TABLET (400MG),CASH,795,1,100,-1,108PCS,bello
31/05/2018 15:56,GECROL SUSPENSION,CASH,795,1,300,-1,5PCS,bello
31/05/2018 15:56,ERYTHROMAX 500MG ERYTHROMYCIN,CASH,795,1,400,-1,9PCS,bello
31/05/2018 15:57,CEFLONAC TABLET,CASH,796,1,300,-1,29PCS,bello
31/05/2018 16:02,ABF CREAM,CASH,798,1,200,-2,26PCS,pharmacist
31/05/2018 16:02,LORATYN 10,CASH,798,1,300,-2,32PCS,pharmacist
31/05/2018 16:02,ZINNAT TABLET (500MG),CASH,798,1,"3,700",-1,10PCS,pharmacist
31/05/2018 16:02,GRISEOFULVIN TABLET,CASH,798,1,600,-1,17PCS,pharmacist
31/05/2018 16:05,CAMOSUNATE TABLET (1-6YEARS),CASH,797,1,600,-1,12PCS,bello
31/05/2018 16:05,ABF CREAM,CASH,800,1,200,-1,25PCS,pharmacist
31/05/2018 16:05,VITAMIN C WHITE X100,CASH,800,1,250,-1,-57PCS,pharmacist
31/05/2018 16:05,XYZAL  TAB  5MG.,CASH,800,1,550,-1,-2PCS,pharmacist
31/05/2018 16:05,RHINATHIOL SYRUP(ADULT),CASH,800,1,"1,200",-1,9PCS,pharmacist
31/05/2018 16:08,DAONIL 5MG,CASH,801,1,300,-3,68PCS,peter
31/05/2018 16:09,COTTON WOOL (100MG),CASH,799,1,100,-1,66PCS,bello
31/05/2018 16:15,AUGMENTIN TABLET (625MG),CASH,802,2,"3,500",-2,18PCS,bello
31/05/2018 16:18,ARTELUMEX-FORT 80\480,CASH,803,1,500,-1,98PCS,bello
31/05/2018 16:18,CEFLONAC TABLET,CASH,803,1,300,-1,28PCS,bello
31/05/2018 16:23,NORMORETIC TABLET,CASH,806,1,170,-1,158PCS,bello
31/05/2018 16:23,ACCUCHECK LANCET SOFTCLIX [COUNT],CASH,804,200,"1,500",-200,800PCS,bello
31/05/2018 16:24,ACCUCHECK LANCET SOFTCLIX [COUNT],CASH,805,1,10,-10,790PCS,bello
31/05/2018 16:26,JOINTACE(MSM),CASH,807,1,"1,200",-1,8PCS,bello
31/05/2018 16:31,CLOFENAC SR (100MG),CASH,808,1,300,-1,34PCS,bello
31/05/2018 16:32,VAMIREX SYRUP,CASH,809,1,300,-1,11PCS,bello
31/05/2018 16:32,TUTOLIN COUGH N COLD,CASH,809,1,250,-1,10PCS,bello
31/05/2018 16:32,PAINKILL TABLET,CASH,810,1,40,-1,101PCS,bello
31/05/2018 16:34,EYE ANTIOXIDANT SACHET,CASH,813,1,"2,300",-1,10PCS,bello
31/05/2018 16:34,BROOKS HONEY 50CL,CASH,813,1,"1,500",-1,2PCS,bello
31/05/2018 16:34,YEAST TAB  BY X100,CASH,813,1,250,-1,40PCS,bello
31/05/2018 16:34,ASMALYN SYRUP,CASH,813,1,400,-2,15PCS,bello
31/05/2018 16:34,BRONCHOLYTE SYRUP,CASH,813,1,300,-2,20PCS,bello
31/05/2018 16:35,LICAFUR 500MG CEFUROXIME,CASH,811,1,"1,500",-1,7PCS,bello
31/05/2018 16:35,TYDINEAL  CREAM.,CASH,811,1,250,-1,5PCS,bello
31/05/2018 16:35,LORATYN 10,CASH,811,1,220,-1,31PCS,bello
31/05/2018 16:35,OLIGOCARE,CASH,811,1,"1,230",-1,3PCS,bello
31/05/2018 16:35,MODECATE INJECTION(FLUPHENAZINE),CASH,811,1,10,-150,-85PCS,bello
31/05/2018 16:36,SYRINGE & NEEDLE (2ML),CASH,812,1,15,-10,401PCS,bello
31/05/2018 16:39,VASOPRIN TABLET,CASH,814,1,30,-1,328PCS,bello
31/05/2018 16:39,NIFEDINE DEXCEL TABLET,CASH,814,1,250,-1,116PCS,bello
31/05/2018 16:45,RELCER GEL SUSPENSION,CASH,815,1,600,-1,6PCS,bello
31/05/2018 16:45,AMLONG 10MG,CASH,817,1,250,-1,112PCS,bello
31/05/2018 16:45,PLAGERIN TABLET SACHET,CASH,817,1,700,-1,27PCS,bello
31/05/2018 16:45,RAMITACE TABLET 5MG SACHET,CASH,817,1,400,-1,23PCS,bello
31/05/2018 16:45,OMECAP OMEPRAZOLE XSACHET,CASH,817,1,200,-1,-4PCS,bello
31/05/2018 16:45,ALDACTONE TABLET X20,CASH,817,1,"1,600",-1,0PCS,bello
31/05/2018 16:48,FUNGUSOL LOTION,CASH,816,1,350,-1,12PCS,bello
31/05/2018 16:48,FUNGUSOL  CREAM,CASH,816,1,400,-1,-2PCS,bello
31/05/2018 16:48,FUNBACT A CREAM,CASH,818,1,350,-1,44PCS,bello
31/05/2018 16:48,OTOMED  EAR  DROP,CASH,820,1,500,-1,13PCS,peter
31/05/2018 16:48,COFEX COUGH SYR.,CASH,820,1,250,-1,9PCS,peter
31/05/2018 16:51,SUPER APETI CAP,CASH,819,1,150,-1,11PCS,bello
31/05/2018 16:53,IBUPROFEN SYRUP,CASH,821,1,250,-1,-18PCS,bello
31/05/2018 16:53,COF N COLD SYR.,CASH,821,1,200,-1,10PCS,bello
31/05/2018 16:56,AMLODIPINE 10MG PHARMAMAX,CASH,822,1,600,-1,15pkt,bello
31/05/2018 17:01,D-KOFF SYRUP,CASH,823,1,350,-1,23PCS,bello
31/05/2018 17:02,LUMARTEM TABLET X24,CASH,824,1,500,-1,4PCS,bello
31/05/2018 17:04,LOXAGYL TABLET (400MG),CASH,825,1,100,-1,107PCS,bello
31/05/2018 17:04,ANDREWS LIVER SALT,CASH,825,1,50,-1,16PCS,bello
31/05/2018 17:09,ERYTHROMYCIN TABLET (250MG),CASH,826,1,300,-1,12PCS,bello
31/05/2018 17:09,D-KOFF SYRUP,CASH,826,1,350,-1,22PCS,bello
31/05/2018 17:10,JOLTAN 160MG SACHET,CASH,830,1,"1,600",-1,14PCS,bello
31/05/2018 17:10,INSULIN SYRINGE 100IU,CASH,827,1,40,-5,130PCS,bello
31/05/2018 17:11,AMOS AMOXIL CAPSULE 500MG,CASH,828,1,700,-1,2PCS,bello
31/05/2018 17:12,DE DEON S/S,CASH,829,1,900,-1,15PCS,bello
31/05/2018 17:14,PARACETAMOL TAB (M&B) SATCHET,CASH,831,1,50,-1,135sat,bello
31/05/2018 17:14,AMOXIL CAPSULES (UNBRANDED),CASH,831,1,150,-1,115PCS,bello
31/05/2018 17:14,LONART DS,CASH,831,1,"1,200",-1,-13PCS,bello
31/05/2018 17:17,PANADOL TABLET (ORDINARY),CASH,832,1,130,-1,109PCS,bello
31/05/2018 17:17,EBU 200,CASH,832,1,100,-1,6PCS,bello
31/05/2018 17:17,CLAVULIN 625MG,CASH,832,1,"1,500",-1,6PCS,bello
31/05/2018 17:20,NEUROVITE FORTE TABLET,CASH,834,1,750,-2,-3PCS,pharmacist
31/05/2018 17:21,DE DEON B/S,CASH,835,1,"1,500",-1,9PCS,pharmacist
31/05/2018 17:22,AMLODIPINE 5MG PHARMAMAX,CASH,833,1,500,-1,28PCS,bello
31/05/2018 17:24,NORVASC 10MG PACKET,CASH,837,1,"2,200",-1,6PCS,bello
31/05/2018 17:26,DOXYCYCLINE (GENEITH),CASH,836,1,100,-1,3PCS,bello
31/05/2018 17:26,LOXAGYL TABLET (400MG),CASH,836,1,100,-1,106PCS,bello
31/05/2018 17:26,IBUPROFEN SYRUP,CASH,836,1,250,-1,-19PCS,bello
31/05/2018 17:26,ORELOX SUSPENSION 100ML.,CASH,836,1,"3,600",-1,4PCS,bello
31/05/2018 17:28,ANDREWS LIVER SALT,CASH,838,1,50,-4,12PCS,bello
31/05/2018 17:30,PENICILLIN EYE OINTMENT,CASH,840,1,200,-1,6PCS,peter
31/05/2018 17:32,ELISCA EYES DROP,CASH,839,1,300,-1,9PCS,bello
31/05/2018 17:32,IVYMOICELL EYEDROP,CASH,839,1,900,-1,16PCS,bello
31/05/2018 17:32,VITAMIN C WHITE X100,CASH,839,1,250,-1,-58PCS,bello
31/05/2018 17:34,BABYREX TEETHING MIXTURE,CASH,841,1,250,-1,-17PCS,bello
31/05/2018 17:38,NEUROVITE FORTE TABLET,CASH,842,1,750,-1,-4PCS,bello
31/05/2018 17:38,CAL D3 TABLET,CASH,842,1,200,-1,20PCS,bello
31/05/2018 17:38,G- GLUTAMIN TABLET,CASH,842,1,800,-1,5PCS,bello
31/05/2018 17:38,PERILON TABLET,CASH,842,1,150,-1,192PCS,bello
31/05/2018 17:38,NATURES FIELD VITAMIN C 1000MGX100TABLET,CASH,842,1,"2,500",-1,4PCS,bello
31/05/2018 17:38,BONE CARE CAP,CASH,842,1,"3,100",-1,5PCS,bello
31/05/2018 17:39,MARC-OLIVIA ARTEMETHER 80/480,CASH,843,1,600,-1,19PCS,bello
31/05/2018 17:42,RISDAL(RISPERIDONE 2MG.)TAB.,CASH,844,1,300,-2,25PCS,bello
31/05/2018 17:44,RISDAL(RISPERIDONE 2MG.)TAB.,CASH,845,1,300,-1,24PCS,bello
31/05/2018 17:44,NEUROGESIC CREAM S/S,CASH,846,1,600,-1,-14PCS,pharmacist
31/05/2018 17:44,EPIGESIC TABLET,CASH,846,1,650,-1,19PCS,pharmacist
31/05/2018 17:48,AMPICILLIN CAPSULE,CASH,848,1,100,-4,74PCS,peter
31/05/2018 17:48,CHLORAMPHENICOL CAPSULE,CASH,848,1,135,-5,141PCS,peter
31/05/2018 17:49,CHLORAMPHENICOL CAPSULE,CASH,847,1,150,-5,146PCS,bello
31/05/2018 17:49,AMPICILLIN CAPSULE,CASH,847,1,100,-5,78PCS,bello
31/05/2018 17:49,ZOLAT SUSPENSION,CASH,849,1,200,-1,18PCS,pharmacist
31/05/2018 17:49,ROPHEGAN SYRUP,CASH,849,1,250,-1,27PCS,pharmacist
31/05/2018 17:49,ORT POWDER,CASH,849,1,50,-1,134PCS,pharmacist
31/05/2018 17:56,AMATEM FORTE,CASH,850,1,850,-1,33PCS,bello
31/05/2018 17:56,TEETHING POWDER,CASH,850,1,200,-1,5PCS,bello
31/05/2018 17:56,BECOMBION SYRUP B/S,CASH,850,1,500,-1,2PCS,bello
31/05/2018 17:56,IBUPROFEN SYRUP,CASH,852,1,250,-1,-20PCS,pharmacist
31/05/2018 17:56,ANTI-POISON POWDER,CASH,852,1,700,-1,3PCS,pharmacist
31/05/2018 17:56,EMVIT C SYRUP,CASH,850,1,250,-1,52PCS,bello
31/05/2018 17:58,ACCURATE PT STRIP X1,CASH,853,1,50,-1,77PCS,bello
31/05/2018 18:00,LOXAGYL TABLET (400MG),CASH,851,1,100,-1,105PCS,bello
31/05/2018 18:00,CIPROTAB 500 (X14),CASH,851,1,"1,500",-1,26PCS,bello
31/05/2018 18:01,BRIMOPRRESS EYE DROP,CASH,856,1,"1,800",-2,12PCS,peter
31/05/2018 18:01,PROSTAN EYE DROP,CASH,856,1,"4,500",-1,4PCS,peter
31/05/2018 18:02,DE DEON B/S,CASH,857,1,"1,500",-1,8PCS,pharmacist
31/05/2018 18:02,NEUROVITE FORTE TABLET,CASH,857,1,750,-2,-6PCS,pharmacist
31/05/2018 18:02,VITAMIN C WHITE X100,CASH,i855,0,250,1,-58PCS,peter
31/05/2018 18:04,AMLONG 10MG,CASH,854,3,700,-3,109PCS,bello
31/05/2018 18:04,DOVASAT 50MG LOSARTAN,CASH,854,1,600,-1,-7PCS,bello
31/05/2018 18:04,VITAMIN C WHITE X100,CASH,855,1,250,-1,-59PCS,bello
31/05/2018 18:04,IBUPROFEN SYRUP,CASH,855,1,250,-1,-21PCS,bello
31/05/2018 18:04,FLEMING SUSPENSION (228MG),CASH,855,1,"1,000",-1,4PCS,bello
31/05/2018 18:05,VOLTAREN 100MG ( SATCHET),CASH,860,1,"1,100",-1,32PCS,bello
31/05/2018 18:05,OMEFAST TABLET 20MG,CASH,860,1,650,-1,7PCS,bello
31/05/2018 18:05,PLAGERIN TABLET SACHET,CASH,860,1,700,-1,26PCS,bello
31/05/2018 18:05,GASCOL,CASH,860,1,750,-1,9PCS,bello
31/05/2018 18:05,NIFECARD XL 30MG,CASH,860,3,"1,700",-3,18PCS,bello
31/05/2018 18:05,LABET TAB. 200MG,CASH,860,3,"4,800",-3,4PCS,bello
31/05/2018 18:06,VITAMIN C GLUCOSE CURECEE,CASH,858,1,100,-1,8PCS,bello
31/05/2018 18:06,ABONIKI BALM,CASH,859,1,250,-1,19PCS,bello
31/05/2018 18:08,SYRINGE & NEEDLE (5ML),CASH,862,1,20,-4,545PCS,bello
31/05/2018 18:09,SYRINGE & NEEDLE (5ML),CASH,863,1,20,-1,544PCS,bello
31/05/2018 18:10,PARACETAMOL TAB (M&B) SATCHET,CASH,864,1,50,-1,134sat,bello
31/05/2018 18:10,LUMARTEM TABLET X24,CASH,864,1,500,-1,3PCS,bello
31/05/2018 18:10,AMPICLOX SYRUP(BEECHAM),CASH,861,1,"1,500",-1,21PCS,bello
31/05/2018 18:10,MAXMORAL TABLET,CASH,861,1,120,-1,64PCS,bello
31/05/2018 18:14,STELLAZINE TAB,CASH,865,1,10,-240,1164PCS,bello
31/05/2018 18:14,PIRITON EXPECTORANT CHILD,CASH,869,1,"1,100",-1,13PCS,peter
31/05/2018 18:16,IVYCROM,CASH,866,1,800,-1,31PCS,bello
31/05/2018 18:16,VITAMIN C TAB.X100 ORANGE,CASH,867,1,250,-1,9PCS,bello
31/05/2018 18:17,HYDROGEN PEROXIDE(APPACO) S/S,CASH,868,1,150,-1,27PCS,bello
31/05/2018 18:18,PARACETAMOL TAB (M&B) SATCHET,CASH,870,1,50,-1,133sat,bello
31/05/2018 18:20,PARACETAMOL TAB (M&B) SATCHET,CASH,871,1,50,-1,132sat,bello
31/05/2018 18:21,CLEAR CUF ADULT,CASH,872,1,200,-1,17PCS,bello
31/05/2018 18:21,PARACETAMOL TAB (M&B) SATCHET,CASH,872,1,50,-1,131sat,bello
31/05/2018 18:21,PRIMPEX TABLET,CASH,872,1,150,-1,41PCS,bello
31/05/2018 18:25,COARTEM X4 GOVT,CASH,873,1,550,-1,49PCS,bello
31/05/2018 18:25,PARACETAMOL TAB (M&B) SATCHET,CASH,873,8,350,-8,123sat,bello
31/05/2018 18:29,AUGMENTIN TABLET (1GM),CASH,874,2,"4,000",-2,26PCS,bello
31/05/2018 18:30,IVYXOLOL BETAZOLOL EYE DROP,CASH,880,1,"1,000",-1,-7PCS,peter
31/05/2018 18:30,CIPROTAB 500 (X14),CASH,879,1,"1,500",-1,25PCS,pharmacist
31/05/2018 18:30,ACYCOR PLUS,CASH,879,1,300,-1,31PCS,pharmacist
31/05/2018 18:30,LONART DS,CASH,879,1,"1,200",-1,-14PCS,pharmacist
31/05/2018 18:30,DIABETMIN TABLET,CASH,876,10,"1,900",-10,51PCS,bello
31/05/2018 18:30,AMLONG 5MG,CASH,876,3,550,-3,51PCS,bello
31/05/2018 18:30,VASOPRIN TABLET,CASH,876,10,250,-10,318PCS,bello
31/05/2018 18:31,PENICILLIN OINTMENT,CASH,875,1,200,-1,19PCS,bello
31/05/2018 18:31,AMLONG 5MG,CASH,878,3,550,-3,48PCS,bello
31/05/2018 18:32,LIFE BACK METFORMIN  500MG,CASH,882,1,150,-1,68PCS,bello
31/05/2018 18:34,ZOLAT SUSPENSION,CASH,877,1,200,-2,16PCS,bello
31/05/2018 18:34,COARTEM X2 GOVT,CASH,877,1,350,-2,1PCS,bello
31/05/2018 18:34,VITAMIN C WHITE X100,CASH,877,1,250,-1,-59PCS,bello
31/05/2018 18:35,AUGMENTIN TABLET (1GM),CASH,881,2,"4,000",-2,24PCS,bello
31/05/2018 18:35,LOXAGYL TABLET (400MG),CASH,881,1,100,-2,103PCS,bello
31/05/2018 18:36,EPIGESIC TABLET,CASH,883,1,650,-1,18PCS,pharmacist
31/05/2018 18:40,PYRANTRIN TABLET,CASH,884,1,400,-1,73PCS,bello
31/05/2018 18:44,UTRINOX CEFUROXIME SYR,CASH,885,1,"1,300",-1,10PCS,bello
31/05/2018 18:46,LUMARTEM TABLET X24,CASH,886,1,500,-1,2PCS,bello
31/05/2018 18:46,PARACETAMOL TAB (M&B) SATCHET,CASH,886,1,50,-2,121sat,bello
31/05/2018 18:47,CEFUROXIME FIDSON SYRUP,CASH,887,1,"1,500",-1,1PCS,pharmacist
31/05/2018 18:47,TRIBOTAN ADULT CREAM,CASH,887,1,550,-1,9PCS,pharmacist
31/05/2018 18:49,CLOFENAC SR (100MG),CASH,888,1,300,-1,33PCS,bello
31/05/2018 18:49,TRIBOTAN ADULT CREAM,CASH,i887,0,550,1,10PCS,peter
31/05/2018 18:53,CHYMORAL TAB,CASH,889,1,350,-1,-6PCS,pharmacist
31/05/2018 18:55,MAXMORAL TABLET,CASH,891,3,350,-3,61PCS,peter
31/05/2018 18:55,MAXMORAL TABLET,CASH,892,3,350,-3,58PCS,pharmacist
31/05/2018 18:56,CHYMORAL TAB,CASH,i889,0,350,1,-5PCS,peter
31/05/2018 18:57,EXFORGE 5MG/160MG.,CASH,i891,2,"4,500",1,16PCS,peter
31/05/2018 18:57,MAXMORAL TABLET,CASH,i891,3,117,3,61PCS,peter
31/05/2018 18:58,DIVINE TAB,CASH,890,1,100,-1,32PCS,bello
31/05/2018 18:58,BUNTO CAPSULE,CASH,890,1,200,-1,51PCS,bello
31/05/2018 19:02,AMLODIPINE 10MG PHARMAMAX,CASH,895,1,600,-1,14pkt,peter
31/05/2018 19:02,POSTINOR 2 TABLET,CASH,893,1,500,-1,32PCS,bello
31/05/2018 19:05,NORMORETIC TABLET,CASH,894,1,170,-1,157PCS,bello
31/05/2018 19:08,ORHEPTAL TONIC B/S,CASH,897,1,"1,100",-1,4PCS,peter
31/05/2018 19:12,G G COLD,CASH,896,1,60,-2,79PCS,bello
31/05/2018 19:13,CALCIMAX CAPLET,CASH,899,1,350,-1,11PCS,bello
31/05/2018 19:13,LOXAGYL TABLET (400MG),CASH,898,1,100,-1,102PCS,bello
31/05/2018 19:18,GOLD CIRCLE CONDOM,CASH,900,1,50,-1,96PCS,bello
31/05/2018 19:21,P-ALAXIN TABLET,CASH,902,1,900,-1,14PCS,bello
31/05/2018 19:22,PARACETAMOL TAB (M&B) SATCHET,CASH,901,1,50,-1,120sat,bello
31/05/2018 19:22,ACYCOR PLUS,CASH,901,1,300,-1,30PCS,bello
31/05/2018 19:22,P-ALAXIN TABLET,CASH,901,1,900,-1,15PCS,bello
31/05/2018 19:23,OMEFAST TABLET 20MG,CASH,903,1,650,-1,6PCS,bello
31/05/2018 19:29,CEFLONAC TABLET,CASH,905,1,300,-1,27PCS,bello
31/05/2018 19:30,L-FLOX 500,CASH,904,1,800,-1,16PCS,bello
31/05/2018 19:32,NEOSKIN  CREAM.,CASH,907,1,300,-1,8PCS,bello
31/05/2018 19:32,LABET TAB. 200MG,CASH,908,1,"1,700",-1,3PCS,bello
31/05/2018 19:33,D-ARTEPP ADULT,CASH,909,1,"1,000",-1,9PCS,bello
31/05/2018 19:34,PREGNACARE PLUS,CASH,906,1,"6,000",-1,5PCS,bello
31/05/2018 19:38,BONDOMET TABLET,CASH,910,1,200,-1,127PCS,bello
31/05/2018 19:39,JOBELYN CAPSULE (X100),CASH,911,1,550,-1,30PCS,bello
31/05/2018 19:41,RELCER GEL SUSPENSION,CASH,912,1,600,-1,5PCS,bello
31/05/2018 19:42,PRIMOLUT N TABLET,CASH,916,1,"1,700",-1,16PCS,peter
31/05/2018 19:42,FOLIC X100,CASH,916,1,300,-1,45PCS,peter
31/05/2018 19:42,PERILON TABLET,CASH,913,1,150,-1,191PCS,bello
31/05/2018 19:43,DIP SEA CODLIVER OIL 1000MG,CASH,i915,2,300,2,30PCS,peter
31/05/2018 19:44,AFRABVITE DROPS,CASH,918,1,200,-1,22PCS,bello
31/05/2018 19:44,MALDOX TABLET,CASH,914,1,200,-1,38PCS,bello
31/05/2018 19:44,PARACETAMOL TAB (M&B) SATCHET,CASH,914,1,50,-1,119sat,bello
31/05/2018 19:45,FEROBIN PLUS SYRUP,CASH,915,1,700,-1,10PCS,bello
31/05/2018 19:45,DIP SEA CODLIVER OIL 1000MG,CASH,915,2,600,-2,28PCS,bello
31/05/2018 19:46,VITAMIN C WHITE X100,CASH,919,1,250,-1,-60PCS,bello
31/05/2018 19:46,OTRIVIN 1% (ADULTS),CASH,919,1,"1,250",-1,17PCS,bello
31/05/2018 19:47,SERETIDE 250MCG,CASH,917,1,"4,800",-1,5PCS,bello
31/05/2018 19:47,XTENDA-20 TABLET,CASH,921,1,750,-1,11PCS,peter
31/05/2018 19:48,NORMORETIC TABLET,CASH,920,1,170,-3,154PCS,bello
31/05/2018 19:48,NIFEGEM RETARD,CASH,920,1,350,-3,36PCS,bello
31/05/2018 19:51,OMEGA H3 CAPSULE,CASH,922,1,500,-1,49PCS,bello
31/05/2018 19:54,OMEGA H3 CAPSULE,CASH,923,1,500,-1,48PCS,bello
31/05/2018 19:54,ALABUKUN POWDER,CASH,924,1,60,-2,4631,bello
31/05/2018 19:55,FUNGUSOL LOTION,CASH,926,1,350,-1,11PCS,pharmacist
31/05/2018 19:55,LORATYN 10,CASH,926,1,300,-1,30PCS,pharmacist
31/05/2018 19:57,POST   PILL  TAB.,CASH,925,1,200,-1,35PCS,bello
31/05/2018 19:57,AMPICLOX CAPSULE UNBRANDED,CASH,925,1,150,-1,185PCS,bello
31/05/2018 19:57,TUTOLIN COUGH N COLD,CASH,929,1,250,-1,9PCS,peter
31/05/2018 19:57,EMVITE SYRUP,CASH,929,1,250,-1,51PCS,peter
31/05/2018 19:57,BIOCOTEN CREAM,CASH,929,1,450,-1,31PCS,peter
31/05/2018 19:58,MOKO CALAMINE LOTION,CASH,928,1,200,-1,-2PCS,bello
31/05/2018 19:58,7 KEY SYRUP,CASH,928,1,600,-1,0PCS,bello
31/05/2018 20:00,MOKO MIST MAG,CASH,927,1,250,-1,32PCS,bello
31/05/2018 20:00,ELISCA EAR DROP,CASH,927,1,350,-1,3PCS,bello
31/05/2018 20:03,ACTIFED TABLET,CASH,931,1,700,-1,9PCS,pharmacist
31/05/2018 20:04,PROCOLD CAP X4,CASH,932,1,70,-1,89PCS,bello
31/05/2018 20:06,ASMALYN SYRUP,CASH,930,1,400,-1,14PCS,bello
31/05/2018 20:07,NATURES FIELD ZINC 50MG,CASH,934,1,"2,300",-1,4PCS,bello
31/05/2018 20:09,LONART DS,CASH,933,1,"1,200",-1,-15PCS,bello
31/05/2018 20:09,L-FLOX 500,CASH,936,1,800,-1,15PCS,bello
31/05/2018 20:12,SOLOTONE TABLET,CASH,935,1,50,-4,62PCS,bello
31/05/2018 20:12,MIM TONIC B/S,CASH,939,1,400,-1,15PCS,bello
31/05/2018 20:14,ZOGA 100,CASH,940,1,200,-1,15PCS,peter
31/05/2018 20:14,EMBAGRA TABLET 100MG,CASH,940,1,400,-1,-4PCS,peter
31/05/2018 20:14,MOKO MIST MAG,CASH,937,1,250,-1,31PCS,bello
31/05/2018 20:14,LUMARTEM TABLET X12,CASH,937,1,250,-1,-4PCS,bello
31/05/2018 20:15,EMVIT C SYRUP,CASH,938,1,250,-1,51PCS,bello
31/05/2018 20:17,MARC-OLIVIA CIPROFLOXACIN 500MG,CASH,941,1,400,-1,57PCS,pharmacist
31/05/2018 20:19,BUNTO TONIC M/S,CASH,943,1,450,-1,3PCS,pharmacist
31/05/2018 20:22,INSULIN SYRINGE 100IU,CASH,945,1,40,-25,105PCS,peter
31/05/2018 20:22,HUMULIN 70/30 10ML,CASH,945,1,"5,500",-1,0PCS,peter
31/05/2018 20:22,GAVISCON SYRUB,CASH,942,1,"1,900",-1,8PCS,bello
31/05/2018 20:22,ULCERTRET TABLET,CASH,942,1,600,-2,-8PCS,bello
31/05/2018 20:22,ARTHROTEC TABLET 75MG X100,CASH,942,1,750,-4,10PCS,bello
31/05/2018 20:22,ULSAKIT TABLET,CASH,942,1,"3,700",-1,3PCS,bello
31/05/2018 20:22,LOXAGYL TABLET (400MG),CASH,942,10,900,-10,92PCS,bello
31/05/2018 20:23,SUPRAMULT CAPSULE,CASH,947,1,300,-1,33PCS,peter
31/05/2018 20:24,BUNTO TONIC B/S,CASH,948,1,"1,000",-1,-2PCS,bello
31/05/2018 20:25,JEONOL TABLET(FRANOL),CASH,944,1,50,-1,199PCS,bello
31/05/2018 20:27,PARACETAMOL TAB (M&B) SATCHET,CASH,946,1,50,-2,117sat,bello
31/05/2018 20:27,FESULF SACHET,CASH,946,1,20,-2,-163PCS,bello
31/05/2018 20:27,THALAZOLE TAB (COUNTING),CASH,952,1,25,-4,360PCS,bello
31/05/2018 20:27,FESULF  X 100 TAB.,CASH,952,1,200,-1,59PCS,bello
31/05/2018 20:28,PARACETAMOL TAB (M&B) SATCHET,CASH,954,1,50,-1,116sat,peter
31/05/2018 20:28,MIXAGRIP TABLET,CASH,954,1,100,-1,82PCS,peter
31/05/2018 20:28,PRIMPEX TABLET,CASH,954,1,150,-1,40PCS,peter
31/05/2018 20:28,CENPAIN NIGHT TAB SAT.,CASH,954,1,150,-1,105PCS,peter
31/05/2018 20:28,VIRA CAP 20MG,CASH,949,1,300,-1,48PCS,bello
31/05/2018 20:30,IBUCAP CAPSULE,CASH,951,1,100,-2,78PCS,bello
31/05/2018 20:30,BUNTO TONIC M/S,CASH,950,1,450,-1,2PCS,bello
31/05/2018 20:30,AMLODIPINE 5MG PHARMAMAX,CASH,950,1,500,-1,27PCS,bello
31/05/2018 20:31,FELVIN CAPSULE,CASH,953,1,70,-2,44PCS,bello
31/05/2018 20:34,PREGNACARE (IMPORTED),CASH,956,1,"3,700",-1,10PCS,bello
